"","season","week","half","even_wk","team","result","win","tie","loss"
"3714",2013,11,"second","odd","Jacksonville Jaguars",-13,0,0,1
"3715",2013,11,"second","odd","Miami Dolphins",4,1,0,0
"3716",2013,11,"second","odd","New Orleans Saints",3,1,0,0
"3717",2013,11,"second","odd","New York Giants",14,1,0,0
"3718",2013,11,"second","odd","Philadelphia Eagles",8,1,0,0
"3719",2013,11,"second","odd","Pittsburgh Steelers",10,1,0,0
"3720",2013,11,"second","odd","Seattle Seahawks",21,1,0,0
"3721",2013,11,"second","odd","Tampa Bay Buccaneers",13,1,0,0
"3722",2013,11,"second","odd","Carolina Panthers",4,1,0,0
"3723",2013,12,"second","even","Atlanta Falcons",-4,0,0,1
"3724",2013,12,"second","even","Arizona Cardinals",29,1,0,0
"3725",2013,12,"second","even","Baltimore Ravens",16,1,0,0
"3726",2013,12,"second","even","Cleveland Browns",-16,0,0,1
"3727",2013,12,"second","even","Detroit Lions",-3,0,0,1
"3728",2013,12,"second","even","Green Bay Packers",0,0,1,0
"3729",2013,12,"second","even","Houston Texans",-7,0,0,1
"3730",2013,12,"second","even","Kansas City Chiefs",-3,0,0,1
"3731",2013,12,"second","even","Miami Dolphins",-4,0,0,1
"3732",2013,12,"second","even","New England Patriots",3,1,0,0
"3733",2013,12,"second","even","New York Giants",-3,0,0,1
"3734",2013,12,"second","even","Oakland Raiders",-4,0,0,1
"3735",2013,12,"second","even","St. Louis Rams",21,1,0,0
"3736",2013,12,"second","even","Washington Redskins",-21,0,0,1
"3737",2013,13,"second","odd","Baltimore Ravens",2,1,0,0
"3738",2013,13,"second","odd","Dallas Cowboys",7,1,0,0
"3739",2013,13,"second","odd","Detroit Lions",30,1,0,0
"3740",2013,13,"second","odd","Buffalo Bills",-3,0,0,1
"3741",2013,13,"second","odd","Carolina Panthers",21,1,0,0
"3742",2013,13,"second","odd","Cleveland Browns",-4,0,0,1
"3743",2013,13,"second","odd","Houston Texans",-3,0,0,1
"3744",2013,13,"second","odd","Indianapolis Colts",8,1,0,0
"3745",2013,13,"second","odd","Kansas City Chiefs",-7,0,0,1
"3746",2013,13,"second","odd","Minnesota Vikings",3,1,0,0
"3747",2013,13,"second","odd","New York Jets",-20,0,0,1
"3748",2013,13,"second","odd","Philadelphia Eagles",3,1,0,0
"3749",2013,13,"second","odd","San Diego Chargers",-7,0,0,1
"3750",2013,13,"second","odd","San Francisco 49ers",10,1,0,0
"3751",2013,13,"second","odd","Washington Redskins",-7,0,0,1
"3752",2013,13,"second","odd","Seattle Seahawks",27,1,0,0
"3753",2013,14,"second","even","Jacksonville Jaguars",7,1,0,0
"3754",2013,14,"second","even","Arizona Cardinals",20,1,0,0
"3755",2013,14,"second","even","Baltimore Ravens",3,1,0,0
"3756",2013,14,"second","even","Cincinnati Bengals",14,1,0,0
"3757",2013,14,"second","even","Denver Broncos",23,1,0,0
"3758",2013,14,"second","even","Green Bay Packers",1,1,0,0
"3759",2013,14,"second","even","New England Patriots",1,1,0,0
"3760",2013,14,"second","even","New Orleans Saints",18,1,0,0
"3761",2013,14,"second","even","New York Jets",10,1,0,0
"3762",2013,14,"second","even","Philadelphia Eagles",14,1,0,0
"3763",2013,14,"second","even","Pittsburgh Steelers",-6,0,0,1
"3764",2013,14,"second","even","San Diego Chargers",23,1,0,0
"3765",2013,14,"second","even","San Francisco 49ers",2,1,0,0
"3766",2013,14,"second","even","Tampa Bay Buccaneers",21,1,0,0
"3767",2013,14,"second","even","Washington Redskins",-35,0,0,1
"3768",2013,14,"second","even","Chicago Bears",17,1,0,0
"3769",2013,15,"second","odd","Denver Broncos",-7,0,0,1
"3770",2013,15,"second","odd","Atlanta Falcons",1,1,0,0
"3771",2013,15,"second","odd","Carolina Panthers",10,1,0,0
"3772",2013,15,"second","odd","Cleveland Browns",-7,0,0,1
"3773",2013,15,"second","odd","Dallas Cowboys",-1,0,0,1
"3774",2013,15,"second","odd","Indianapolis Colts",22,1,0,0
"3775",2013,15,"second","odd","Jacksonville Jaguars",-7,0,0,1
"3776",2013,15,"second","odd","Miami Dolphins",4,1,0,0
"3777",2013,15,"second","odd","Minnesota Vikings",18,1,0,0
"3778",2013,15,"second","odd","New York Giants",-23,0,0,1
"3779",2013,15,"second","odd","Oakland Raiders",-25,0,0,1
"3780",2013,15,"second","odd","Pittsburgh Steelers",10,1,0,0
"3781",2013,15,"second","odd","St. Louis Rams",11,1,0,0
"3782",2013,15,"second","odd","Tampa Bay Buccaneers",-19,0,0,1
"3783",2013,15,"second","odd","Tennessee Titans",-3,0,0,1
"3784",2013,15,"second","odd","Detroit Lions",-2,0,0,1
"3785",2013,16,"second","even","Baltimore Ravens",-34,0,0,1
"3786",2013,16,"second","even","Buffalo Bills",19,1,0,0
"3787",2013,16,"second","even","Carolina Panthers",4,1,0,0
"3788",2013,16,"second","even","Cincinnati Bengals",28,1,0,0
"3789",2013,16,"second","even","Detroit Lions",-3,0,0,1
"3790",2013,16,"second","even","Green Bay Packers",-7,0,0,1
"3791",2013,16,"second","even","Houston Texans",-24,0,0,1
"3792",2013,16,"second","even","Jacksonville Jaguars",-4,0,0,1
"3793",2013,16,"second","even","Kansas City Chiefs",-16,0,0,1
"3794",2013,16,"second","even","New York Jets",11,1,0,0
"3795",2013,16,"second","even","Philadelphia Eagles",43,1,0,0
"3796",2013,16,"second","even","San Diego Chargers",13,1,0,0
"3797",2013,16,"second","even","Seattle Seahawks",-7,0,0,1
"3798",2013,16,"second","even","St. Louis Rams",10,1,0,0
"3799",2013,16,"second","even","Washington Redskins",-1,0,0,1
"3800",2013,16,"second","even","San Francisco 49ers",10,1,0,0
"3801",2013,17,"second","odd","Arizona Cardinals",-3,0,0,1
"3802",2013,17,"second","odd","Atlanta Falcons",-1,0,0,1
"3803",2013,17,"second","odd","Chicago Bears",-5,0,0,1
"3804",2013,17,"second","odd","Cincinnati Bengals",17,1,0,0
"3805",2013,17,"second","odd","Dallas Cowboys",-2,0,0,1
"3806",2013,17,"second","odd","Indianapolis Colts",20,1,0,0
"3807",2013,17,"second","odd","Miami Dolphins",-13,0,0,1
"3808",2013,17,"second","odd","Minnesota Vikings",1,1,0,0
"3809",2013,17,"second","odd","New England Patriots",14,1,0,0
"3810",2013,17,"second","odd","New Orleans Saints",25,1,0,0
"3811",2013,17,"second","odd","New York Giants",14,1,0,0
"3812",2013,17,"second","odd","Oakland Raiders",-20,0,0,1
"3813",2013,17,"second","odd","Pittsburgh Steelers",13,1,0,0
"3814",2013,17,"second","odd","San Diego Chargers",3,1,0,0
"3815",2013,17,"second","odd","Seattle Seahawks",18,1,0,0
"3816",2013,17,"second","odd","Tennessee Titans",6,1,0,0
"3817",2014,1,"first","odd","Seattle Seahawks",20,1,0,0
"3818",2014,1,"first","odd","Atlanta Falcons",3,1,0,0
"3819",2014,1,"first","odd","Baltimore Ravens",-7,0,0,1
"3820",2014,1,"first","odd","Chicago Bears",-3,0,0,1
"3821",2014,1,"first","odd","Dallas Cowboys",-11,0,0,1
"3822",2014,1,"first","odd","Denver Broncos",7,1,0,0
"3823",2014,1,"first","odd","Houston Texans",11,1,0,0
"3824",2014,1,"first","odd","Kansas City Chiefs",-16,0,0,1
"3825",2014,1,"first","odd","Miami Dolphins",13,1,0,0
"3826",2014,1,"first","odd","New York Jets",5,1,0,0
"3827",2014,1,"first","odd","Philadelphia Eagles",17,1,0,0
"3828",2014,1,"first","odd","Pittsburgh Steelers",3,1,0,0
"3829",2014,1,"first","odd","St. Louis Rams",-28,0,0,1
"3830",2014,1,"first","odd","Tampa Bay Buccaneers",-6,0,0,1
"3831",2014,1,"first","odd","Arizona Cardinals",1,1,0,0
"3832",2014,1,"first","odd","Detroit Lions",21,1,0,0
"3833",2014,2,"first","even","Baltimore Ravens",20,1,0,0
"3834",2014,2,"first","even","Buffalo Bills",19,1,0,0
"3835",2014,2,"first","even","Carolina Panthers",17,1,0,0
"3836",2014,2,"first","even","Cincinnati Bengals",14,1,0,0
"3837",2014,2,"first","even","Cleveland Browns",2,1,0,0
"3838",2014,2,"first","even","Denver Broncos",7,1,0,0
"3839",2014,2,"first","even","Green Bay Packers",7,1,0,0
"3840",2014,2,"first","even","Minnesota Vikings",-23,0,0,1
"3841",2014,2,"first","even","New York Giants",-11,0,0,1
"3842",2014,2,"first","even","Oakland Raiders",-16,0,0,1
"3843",2014,2,"first","even","San Diego Chargers",9,1,0,0
"3844",2014,2,"first","even","San Francisco 49ers",-8,0,0,1
"3845",2014,2,"first","even","Tampa Bay Buccaneers",-2,0,0,1
"3846",2014,2,"first","even","Tennessee Titans",-16,0,0,1
"3847",2014,2,"first","even","Washington Redskins",31,1,0,0
"3848",2014,2,"first","even","Indianapolis Colts",-3,0,0,1
"3849",2014,3,"first","odd","Atlanta Falcons",42,1,0,0
"3850",2014,3,"first","odd","Arizona Cardinals",9,1,0,0
"3851",2014,3,"first","odd","Buffalo Bills",-12,0,0,1
"3852",2014,3,"first","odd","Carolina Panthers",-18,0,0,1
"3853",2014,3,"first","odd","Cincinnati Bengals",26,1,0,0
"3854",2014,3,"first","odd","Cleveland Browns",-2,0,0,1
"3855",2014,3,"first","odd","Detroit Lions",12,1,0,0
"3856",2014,3,"first","odd","Jacksonville Jaguars",-27,0,0,1
"3857",2014,3,"first","odd","Miami Dolphins",-19,0,0,1
"3858",2014,3,"first","odd","New England Patriots",7,1,0,0
"3859",2014,3,"first","odd","New Orleans Saints",11,1,0,0
"3860",2014,3,"first","odd","New York Giants",13,1,0,0
"3861",2014,3,"first","odd","Philadelphia Eagles",3,1,0,0
"3862",2014,3,"first","odd","Seattle Seahawks",6,1,0,0
"3863",2014,3,"first","odd","St. Louis Rams",-3,0,0,1
"3864",2014,3,"first","odd","New York Jets",-8,0,0,1
"3865",2014,4,"first","even","Washington Redskins",-31,0,0,1
"3866",2014,4,"first","even","Baltimore Ravens",28,1,0,0
"3867",2014,4,"first","even","Chicago Bears",-21,0,0,1
"3868",2014,4,"first","even","Dallas Cowboys",21,1,0,0
"3869",2014,4,"first","even","Houston Texans",6,1,0,0
"3870",2014,4,"first","even","Indianapolis Colts",24,1,0,0
"3871",2014,4,"first","even","Minnesota Vikings",13,1,0,0
"3872",2014,4,"first","even","New York Jets",-7,0,0,1
"3873",2014,4,"first","even","Oakland Raiders",-24,0,0,1
"3874",2014,4,"first","even","Pittsburgh Steelers",-3,0,0,1
"3875",2014,4,"first","even","San Diego Chargers",19,1,0,0
"3876",2014,4,"first","even","San Francisco 49ers",5,1,0,0
"3877",2014,4,"first","even","Kansas City Chiefs",27,1,0,0
"3878",2014,5,"first","odd","Green Bay Packers",32,1,0,0
"3879",2014,5,"first","odd","Carolina Panthers",7,1,0,0
"3880",2014,5,"first","odd","Dallas Cowboys",3,1,0,0
"3881",2014,5,"first","odd","Denver Broncos",21,1,0,0
"3882",2014,5,"first","odd","Detroit Lions",-3,0,0,1
"3883",2014,5,"first","odd","Indianapolis Colts",7,1,0,0
"3884",2014,5,"first","odd","Jacksonville Jaguars",-8,0,0,1
"3885",2014,5,"first","odd","New England Patriots",26,1,0,0
"3886",2014,5,"first","odd","New Orleans Saints",6,1,0,0
"3887",2014,5,"first","odd","New York Giants",10,1,0,0
"3888",2014,5,"first","odd","Philadelphia Eagles",6,1,0,0
"3889",2014,5,"first","odd","San Diego Chargers",31,1,0,0
"3890",2014,5,"first","odd","San Francisco 49ers",5,1,0,0
"3891",2014,5,"first","odd","Tennessee Titans",-1,0,0,1
"3892",2014,5,"first","odd","Washington Redskins",-10,0,0,1
"3893",2014,6,"first","even","Houston Texans",-5,0,0,1
"3894",2014,6,"first","even","Arizona Cardinals",10,1,0,0
"3895",2014,6,"first","even","Atlanta Falcons",-14,0,0,1
"3896",2014,6,"first","even","Buffalo Bills",-15,0,0,1
"3897",2014,6,"first","even","Cincinnati Bengals",0,0,1,0
"3898",2014,6,"first","even","Cleveland Browns",21,1,0,0
"3899",2014,6,"first","even","Miami Dolphins",-3,0,0,1
"3900",2014,6,"first","even","Minnesota Vikings",-14,0,0,1
"3901",2014,6,"first","even","New York Jets",-14,0,0,1
"3902",2014,6,"first","even","Oakland Raiders",-3,0,0,1
"3903",2014,6,"first","even","Philadelphia Eagles",27,1,0,0
"3904",2014,6,"first","even","Seattle Seahawks",-7,0,0,1
"3905",2014,6,"first","even","Tampa Bay Buccaneers",-31,0,0,1
"3906",2014,6,"first","even","Tennessee Titans",2,1,0,0
"3907",2014,6,"first","even","St. Louis Rams",-14,0,0,1
"3908",2014,7,"first","odd","New England Patriots",2,1,0,0
"3909",2014,7,"first","odd","Baltimore Ravens",22,1,0,0
"3910",2014,7,"first","odd","Buffalo Bills",1,1,0,0
"3911",2014,7,"first","odd","Chicago Bears",-13,0,0,1
"3912",2014,7,"first","odd","Dallas Cowboys",10,1,0,0
"3913",2014,7,"first","odd","Denver Broncos",25,1,0,0
"3914",2014,7,"first","odd","Detroit Lions",1,1,0,0
"3915",2014,7,"first","odd","Green Bay Packers",21,1,0,0
"3916",2014,7,"first","odd","Indianapolis Colts",27,1,0,0
"3917",2014,7,"first","odd","Jacksonville Jaguars",18,1,0,0
"3918",2014,7,"first","odd","Oakland Raiders",-11,0,0,1
"3919",2014,7,"first","odd","San Diego Chargers",-3,0,0,1
"3920",2014,7,"first","odd","St. Louis Rams",2,1,0,0
"3921",2014,7,"first","odd","Washington Redskins",2,1,0,0
"3922",2014,7,"first","odd","Pittsburgh Steelers",7,1,0,0
"3923",2014,8,"first","even","Denver Broncos",14,1,0,0
"3924",2014,8,"first","even","Arizona Cardinals",4,1,0,0
"3925",2014,8,"first","even","Atlanta Falcons",-1,0,0,1
"3926",2014,8,"first","even","Carolina Panthers",-4,0,0,1
"3927",2014,8,"first","even","Cincinnati Bengals",3,1,0,0
"3928",2014,8,"first","even","Cleveland Browns",10,1,0,0
"3929",2014,8,"first","even","Jacksonville Jaguars",-14,0,0,1
"3930",2014,8,"first","even","Kansas City Chiefs",27,1,0,0
"3931",2014,8,"first","even","New England Patriots",28,1,0,0
"3932",2014,8,"first","even","New Orleans Saints",21,1,0,0
"3933",2014,8,"first","even","New York Jets",-20,0,0,1
"3934",2014,8,"first","even","Pittsburgh Steelers",17,1,0,0
"3935",2014,8,"first","even","Tampa Bay Buccaneers",-6,0,0,1
"3936",2014,8,"first","even","Tennessee Titans",-14,0,0,1
"3937",2014,8,"first","even","Dallas Cowboys",-3,0,0,1
"3938",2014,9,"first","odd","Carolina Panthers",-18,0,0,1
"3939",2014,9,"first","odd","Cincinnati Bengals",10,1,0,0
"3940",2014,9,"first","odd","Cleveland Browns",5,1,0,0
"3941",2014,9,"first","odd","Dallas Cowboys",-11,0,0,1
"3942",2014,9,"first","odd","Houston Texans",-10,0,0,1
"3943",2014,9,"first","odd","Kansas City Chiefs",14,1,0,0
"3944",2014,9,"first","odd","Miami Dolphins",37,1,0,0
"3945",2014,9,"first","odd","Minnesota Vikings",3,1,0,0
"3946",2014,9,"first","odd","New England Patriots",22,1,0,0
"3947",2014,9,"first","odd","Pittsburgh Steelers",20,1,0,0
"3948",2014,9,"first","odd","San Francisco 49ers",-3,0,0,1
"3949",2014,9,"first","odd","Seattle Seahawks",6,1,0,0
"3950",2014,9,"first","odd","New York Giants",-16,0,0,1
"3951",2014,10,"second","even","Cincinnati Bengals",-21,0,0,1
"3952",2014,10,"second","even","Arizona Cardinals",17,1,0,0
"3953",2014,10,"second","even","Baltimore Ravens",14,1,0,0
"3954",2014,10,"second","even","Buffalo Bills",-4,0,0,1
"3955",2014,10,"second","even","Detroit Lions",4,1,0,0
"3956",2014,10,"second","even","Green Bay Packers",41,1,0,0
"3957",2014,10,"second","even","Jacksonville Jaguars",-14,0,0,1
"3958",2014,10,"second","even","New Orleans Saints",-3,0,0,1
"3959",2014,10,"second","even","New York Jets",7,1,0,0
"3960",2014,10,"second","even","Oakland Raiders",-24,0,0,1
"3961",2014,10,"second","even","Seattle Seahawks",21,1,0,0
"3962",2014,10,"second","even","Tampa Bay Buccaneers",-10,0,0,1
"3963",2014,10,"second","even","Philadelphia Eagles",24,1,0,0
"3964",2014,11,"second","odd","Miami Dolphins",13,1,0,0
"3965",2014,11,"second","odd","Arizona Cardinals",8,1,0,0
"3966",2014,11,"second","odd","Carolina Panthers",-2,0,0,1
"3967",2014,11,"second","odd","Chicago Bears",8,1,0,0
"3968",2014,11,"second","odd","Cleveland Browns",-16,0,0,1
"3969",2014,11,"second","odd","Green Bay Packers",33,1,0,0
"3970",2014,11,"second","odd","Indianapolis Colts",-22,0,0,1
"3971",2014,11,"second","odd","Kansas City Chiefs",4,1,0,0
"3972",2014,11,"second","odd","New Orleans Saints",-17,0,0,1
"3973",2014,11,"second","odd","New York Giants",-6,0,0,1
"3974",2014,11,"second","odd","San Diego Chargers",7,1,0,0
"3975",2014,11,"second","odd","St. Louis Rams",15,1,0,0
"3976",2014,11,"second","odd","Washington Redskins",-20,0,0,1
"3977",2014,11,"second","odd","Tennessee Titans",-3,0,0,1
"3978",2014,12,"second","even","Oakland Raiders",4,1,0,0
"3979",2014,12,"second","even","Atlanta Falcons",-2,0,0,1
"3980",2014,12,"second","even","Chicago Bears",8,1,0,0
"3981",2014,12,"second","even","Denver Broncos",3,1,0,0
"3982",2014,12,"second","even","Houston Texans",-9,0,0,1
"3983",2014,12,"second","even","Indianapolis Colts",20,1,0,0
"3984",2014,12,"second","even","Minnesota Vikings",-3,0,0,1
"3985",2014,12,"second","even","New England Patriots",25,1,0,0
"3986",2014,12,"second","even","New York Giants",-3,0,0,1
"3987",2014,12,"second","even","Philadelphia Eagles",19,1,0,0
"3988",2014,12,"second","even","San Diego Chargers",3,1,0,0
"3989",2014,12,"second","even","San Francisco 49ers",4,1,0,0
"3990",2014,12,"second","even","Seattle Seahawks",16,1,0,0
"3991",2014,12,"second","even","Buffalo Bills",35,1,0,0
"3992",2014,12,"second","even","New Orleans Saints",-7,0,0,1
"3993",2014,13,"second","odd","Dallas Cowboys",-23,0,0,1
"3994",2014,13,"second","odd","Detroit Lions",17,1,0,0
"3995",2014,13,"second","odd","San Francisco 49ers",-16,0,0,1
"3996",2014,13,"second","odd","Atlanta Falcons",11,1,0,0
"3997",2014,13,"second","odd","Baltimore Ravens",-1,0,0,1
"3998",2014,13,"second","odd","Buffalo Bills",16,1,0,0
"3999",2014,13,"second","odd","Green Bay Packers",5,1,0,0
"4000",2014,13,"second","odd","Houston Texans",24,1,0,0
"4001",2014,13,"second","odd","Indianapolis Colts",22,1,0,0
"4002",2014,13,"second","odd","Jacksonville Jaguars",1,1,0,0
"4003",2014,13,"second","odd","Kansas City Chiefs",-13,0,0,1
"4004",2014,13,"second","odd","Minnesota Vikings",18,1,0,0
"4005",2014,13,"second","odd","Pittsburgh Steelers",-3,0,0,1
"4006",2014,13,"second","odd","St. Louis Rams",52,1,0,0
"4007",2014,13,"second","odd","Tampa Bay Buccaneers",-1,0,0,1
"4008",2014,13,"second","odd","New York Jets",-3,0,0,1
"4009",2014,14,"second","even","Chicago Bears",-13,0,0,1
"4010",2014,14,"second","even","Arizona Cardinals",3,1,0,0
"4011",2014,14,"second","even","Cincinnati Bengals",-21,0,0,1
"4012",2014,14,"second","even","Cleveland Browns",-1,0,0,1
"4013",2014,14,"second","even","Denver Broncos",7,1,0,0
"4014",2014,14,"second","even","Detroit Lions",17,1,0,0
"4015",2014,14,"second","even","Jacksonville Jaguars",-14,0,0,1
"4016",2014,14,"second","even","Miami Dolphins",-15,0,0,1
"4017",2014,14,"second","even","Minnesota Vikings",6,1,0,0
"4018",2014,14,"second","even","New Orleans Saints",-31,0,0,1
"4019",2014,14,"second","even","Oakland Raiders",11,1,0,0
"4020",2014,14,"second","even","Philadelphia Eagles",-10,0,0,1
"4021",2014,14,"second","even","San Diego Chargers",-9,0,0,1
"4022",2014,14,"second","even","Tennessee Titans",-29,0,0,1
"4023",2014,14,"second","even","Washington Redskins",-24,0,0,1
"4024",2014,14,"second","even","Green Bay Packers",6,1,0,0
"4025",2014,15,"second","odd","St. Louis Rams",-6,0,0,1
"4026",2014,15,"second","odd","Atlanta Falcons",-7,0,0,1
"4027",2014,15,"second","odd","Baltimore Ravens",8,1,0,0
"4028",2014,15,"second","odd","Buffalo Bills",8,1,0,0
"4029",2014,15,"second","odd","Carolina Panthers",2,1,0,0
"4030",2014,15,"second","odd","Cleveland Browns",-30,0,0,1
"4031",2014,15,"second","odd","Detroit Lions",2,1,0,0
"4032",2014,15,"second","odd","Indianapolis Colts",7,1,0,0
"4033",2014,15,"second","odd","Kansas City Chiefs",18,1,0,0
"4034",2014,15,"second","odd","New England Patriots",28,1,0,0
"4035",2014,15,"second","odd","New York Giants",11,1,0,0
"4036",2014,15,"second","odd","Philadelphia Eagles",-11,0,0,1
"4037",2014,15,"second","odd","San Diego Chargers",-12,0,0,1
"4038",2014,15,"second","odd","Seattle Seahawks",10,1,0,0
"4039",2014,15,"second","odd","Tennessee Titans",-5,0,0,1
"4040",2014,15,"second","odd","Chicago Bears",-16,0,0,1
"4041",2014,16,"second","even","Jacksonville Jaguars",8,1,0,0
"4042",2014,16,"second","even","San Francisco 49ers",-3,0,0,1
"4043",2014,16,"second","even","Washington Redskins",3,1,0,0
"4044",2014,16,"second","even","Arizona Cardinals",-29,0,0,1
"4045",2014,16,"second","even","Carolina Panthers",4,1,0,0
"4046",2014,16,"second","even","Chicago Bears",-6,0,0,1
"4047",2014,16,"second","even","Dallas Cowboys",35,1,0,0
"4048",2014,16,"second","even","Houston Texans",12,1,0,0
"4049",2014,16,"second","even","Miami Dolphins",2,1,0,0
"4050",2014,16,"second","even","New Orleans Saints",-16,0,0,1
"4051",2014,16,"second","even","New York Jets",-1,0,0,1
"4052",2014,16,"second","even","Oakland Raiders",2,1,0,0
"4053",2014,16,"second","even","Pittsburgh Steelers",8,1,0,0
"4054",2014,16,"second","even","St. Louis Rams",-10,0,0,1
"4055",2014,16,"second","even","Tampa Bay Buccaneers",-17,0,0,1
"4056",2014,16,"second","even","Cincinnati Bengals",9,1,0,0
"4057",2014,17,"second","odd","Atlanta Falcons",-31,0,0,1
"4058",2014,17,"second","odd","Baltimore Ravens",10,1,0,0
"4059",2014,17,"second","odd","Denver Broncos",33,1,0,0
"4060",2014,17,"second","odd","Green Bay Packers",10,1,0,0
"4061",2014,17,"second","odd","Houston Texans",6,1,0,0
